username;title;model;verified;date;region;text;stars;id
Sarah Winchester;Awesome!;0;Verified Purchase;March 7, 2024;United States;"
I love this shirt so much, it's hilarious, well-made... and disturbingly applicable. 😆
";5.0;"B0CPJKMMW5
"
