username;title;model;verified;date;region;text;stars;id
Misty D Wagers;Delicious;0;Verified Purchase;December 1, 2014;United States;"
I used this to flavor candy cane cookies instead of peppermint or almond flavoring. It's a new family favorite.
";5.0;"B000UA0QIQ
"
